rt_bin,mz,charge,rt_minutes,peak_width_minutes,mz_defect,kendrick_mass_defect,real
89,212.628150310378,1,8.9999166666666692,0.14108333333333301,0.628150,-0.390728,0
89,253.253291699898,1,8.9999166666666692,2.6449999999998801E-2,0.253292,0.029493,0
89,324.80924327476998,1,8.9999166666666692,3.52666666666668E-2,0.809243,-0.446558,0
89,326.380673782663,1,8.9999166666666692,5.2916666666666501E-2,0.380674,-0.016234,0
89,332.149217814049,2,8.9999166666666692,4.4083333333333002E-2,0.149218,0.221663,0
89,370.22910856209199,1,8.9999166666666692,4.4100000000000299E-2,0.229109,0.184293,0
89,394.26757188935301,2,8.9999166666666692,9.6999999999999503E-2,0.267572,0.172671,0
89,416.77349232598198,1,8.9999166666666692,0.46111666666666601,0.773492,-0.308119,0
89,436.30596644505601,2,8.9999166666666692,0.37031666666666802,0.305966,0.181217,0
89,457.25576018420799,2,8.9999166666666692,0.91340000000000099,0.255760,0.254816,0
89,474.28343838126,2,8.9999166666666692,0.29358333333333397,0.283438,0.246151,0
89,502.31204906977399,2,8.9999166666666692,8.8183333333333294E-2,0.312049,0.248837,1
89,539.22697512467198,1,8.9999166666666692,2.6433333333333298E-2,0.226975,0.375131,1
89,566.33173157699105,1,8.9999166666666692,0.70799999999999996,0.331732,0.300639,1
89,460.80003109992901,2,8.9999166666666692,0.29096666666666599,0.800031,-0.285498,0
90,135.08038777372201,1,9.00871666666667,0.15871666666666501,0.080388,0.070444,0
90,233.191250855606,1,9.00871666666667,0.3024,0.191251,0.069133,0
90,258.242671911679,1,9.00871666666667,0.302416666666668,0.242672,0.045684,0
90,264.20353451010999,1,9.00871666666667,6.17333333333328E-2,0.203535,0.091478,0
90,281.296562267919,1,9.00871666666667,0.14989999999999901,0.296562,0.017536,0
90,289.25279882776402,1,9.00871666666667,0.16753333333333301,0.252799,0.070183,1
90,348.169126623681,2,9.00871666666667,0.114633333333334,0.169127,0.219642,1
90,353.20611056990901,1,9.00871666666667,7.9349999999999796E-2,0.206111,0.188283,0
90,397.74096926849001,1,9.00871666666667,0.205416666666666,0.740969,-0.296848,0
90,419.75269438399698,1,9.00871666666667,0.105816666666666,0.752694,-0.283995,0
90,430.77412327387299,1,9.00871666666667,0.114633333333334,0.774123,-0.293117,0
90,441.76863432095899,2,9.00871666666667,0.114633333333334,0.768634,-0.275352,0
90,464.12511628660599,1,9.00871666666667,8.8183333333333294E-2,0.125116,0.393130,0
90,495.19754565086703,1,9.00871666666667,0.12345,0.197546,0.355396,1
90,568.45398546247895,1,9.00871666666667,1.7633333333332502E-2,0.453985,0.180755,1
90,188.612882340396,1,9.01755,0.114633333333334,0.612882,-0.402276,0
90,210.07023906902899,2,9.01755,8.8183333333333294E-2,0.070239,0.164327,0
90,364.18564233925099,2,9.01755,4.4100000000000299E-2,0.185642,0.221011,1
90,415.30311159703899,2,9.01755,0.2407,0.303112,0.160620,0
90,423.17915446869603,1,9.01755,5.2916666666666501E-2,0.179154,0.293371,1
90,431.15601004755501,1,9.01755,0.105816666666668,0.156010,0.325423,1
90,479.35027375951302,1,9.01755,8.8183333333333294E-2,0.350274,0.184973,0
90,536.42836591861396,1,9.01755,0.13226666666666601,0.428366,0.170615,1
90,591.25970992629505,1,9.01755,7.0549999999999002E-2,0.259710,0.400496,1
90,673.19510005410496,1,9.01755,0.14108333333333301,0.195100,-0.443404,1
90,179.57117916606799,2,9.0263500000000008,7.05333333333336E-2,0.571179,-0.370668,0
90,197.13010404433001,2,9.0263500000000008,8.8166666666666102E-2,0.130104,0.090013,0
90,209.07208113184399,2,9.0263500000000008,0.17015,0.072081,0.161371,0
90,217.196912529918,1,9.0263500000000008,0.114633333333332,0.196913,0.045611,1
90,229.58542978825199,1,9.0263500000000008,5.2899999999999302E-2,0.585430,-0.329073,0
90,243.88705546559501,1,9.0263500000000008,4.4100000000000299E-2,0.887055,0.385271,0
90,269.22232493948201,1,9.0263500000000008,0.31123333333333397,0.222325,0.078291,0
90,327.25122179970498,1,9.0263500000000008,0.62863333333333304,0.251222,0.114190,0
90,344.31494767984998,1,9.0263500000000008,0.114633333333334,0.314948,0.069517,0
90,408.26268364166702,2,9.0263500000000008,7.0550000000000807E-2,0.262684,0.193186,0
90,445.16921888392898,1,9.0263500000000008,0.17015,0.169219,0.327861,1
90,447.34515543245601,1,9.0263500000000008,5.2916666666666501E-2,0.345155,0.154354,0
90,459.14989053742602,1,9.0263500000000008,0.214233333333333,0.149891,0.362800,1
90,508.39521509023899,1,9.0263500000000008,0.12345,0.395215,0.172464,0
90,516.21224625986804,1,9.0263500000000008,9.6983333333332297E-2,0.212246,0.364161,0
90,790.55693420657997,1,9.0263500000000008,0.46993333333333198,0.556934,0.325809,0
90,149.13305151371401,1,9.0439833333333297,0.390583333333334,0.133052,0.033472,0
90,166.474991609125,1,9.0439833333333297,7.9349999999999796E-2,0.474992,-0.289104,0
90,200.11559407628201,2,9.0439833333333297,0.126049999999999,0.115594,0.107857,0
90,209.61609713068,1,9.0351833333333307,0.143699999999999,0.616097,-0.382038,0
90,222.14337736467499,2,9.0351833333333307,0.161333333333333,0.143377,0.104670,0
90,247.225784301376,1,9.0351833333333307,7.9349999999999796E-2,0.225784,0.050270,0
90,275.16446915175197,1,9.0351833333333307,0.1966,0.164469,0.142782,0
90,295.19194030170098,1,9.0351833333333307,9.6999999999999503E-2,0.191940,0.137674,0
90,299.16530059573199,1,9.0351833333333307,0.44348333333333301,0.165301,0.168750,1
90,346.30975834286897,1,9.0439833333333297,0.143699999999999,0.309758,0.076934,0
90,393.209747329528,1,9.0351833333333307,5.2899999999999302E-2,0.209747,0.229314,0
90,398.36117115991698,2,9.0439833333333297,0.25833333333333502,0.361171,0.083642,0
90,457.14997951659399,1,9.0439833333333297,0.223049999999999,0.149980,0.360478,1
90,494.25861176869199,2,9.0439833333333297,3.5283333333333999E-2,0.258612,0.293282,0
90,517.30819295711296,2,9.0439833333333297,1.7649999999999701E-2,0.308193,0.269438,0
90,521.36260662931704,1,9.0439833333333297,6.1716666666665497E-2,0.362607,0.219552,0
90,598.26524810926605,1,9.0351833333333307,0.143699999999999,0.265248,0.402780,1
90,598.48727555037203,1,9.0439833333333297,0.372950000000001,0.487276,0.181001,0
90,614.48192509164096,1,9.0351833333333307,5.2899999999999302E-2,0.481925,0.204211,0
90,627.24233657191701,1,9.0439833333333297,7.05333333333336E-2,0.242337,0.458048,0
90,658.47253182786596,1,9.0439833333333297,0.10579999999999901,0.472532,0.262724,0
90,746.51669487271602,1,9.0351833333333307,3.52666666666668E-2,0.516695,0.316872,0
90,156.99122558882701,1,9.0528166666666703,2.1706666666666701,0.991226,0.184072,0
90,163.14868193249899,1,9.0528166666666703,0.36411666666666798,0.148682,0.033491,0
90,179.599002758306,1,9.0528166666666703,0.13488333333333299,0.599003,-0.398461,0
90,206.61253927803401,1,9.0528166666666703,0.223049999999999,0.612539,-0.381834,0
90,242.21467263247399,1,9.0528166666666703,0.223049999999999,0.214673,0.055786,0
90,259.13147321998503,2,9.0528166666666703,0.178966666666666,0.131473,0.157875,0
90,283.23985123684702,1,9.0528166666666703,0.50519999999999998,0.239851,0.076417,0
90,284.81714539543702,1,9.0528166666666703,4.4100000000000299E-2,0.817145,-0.499116,0
90,316.32230587638497,1,9.0528166666666703,0.161333333333333,0.322306,0.030902,0
90,328.62180420596098,1,9.0528166666666703,7.9349999999999796E-2,0.621804,-0.254862,1
90,373.14776063702698,2,9.0528166666666703,0.10579999999999901,0.147761,0.268899,0
90,406.33036524773399,2,9.0528166666666703,7.9349999999999796E-2,0.330365,0.123347,0
90,407.17762772898499,1,9.0528166666666703,0.14989999999999901,0.177628,0.277030,1
90,407.330067624729,2,9.0528166666666703,3.52666666666668E-2,0.330068,0.124761,0
90,439.79138201281501,1,9.0528166666666703,0.355316666666667,0.791382,-0.300307,0
90,614.440400007329,1,9.0528166666666703,5.2916666666666501E-2,0.440400,0.245690,0
90,634.92779720763895,1,9.0528166666666703,9.6999999999999503E-2,0.927797,-0.218831,0
90,654.54930558327601,1,9.0528166666666703,0.18516666666666601,0.549306,0.181570,1
90,675.21947198772295,1,9.0528166666666703,7.9366666666665295E-2,0.219472,-0.465516,1
90,718.52234359023203,1,9.0528166666666703,7.0549999999999002E-2,0.522344,0.279965,0
90,200.02317380024701,1,9.0616333333333294,7.0549999999999002E-2,0.023174,0.200174,1
90,205.34241049362601,1,9.0616333333333294,0.17015,0.342410,-0.113123,1
90,209.19125105402301,1,9.0616333333333294,0.17015,0.191251,0.042334,0
90,205.19580753067399,1,9.0616333333333294,0.61099999999999899,0.195808,0.033316,1
90,228.232555337951,1,9.0616333333333294,9.6999999999999503E-2,0.232555,0.022291,0
90,243.04522966914999,1,9.0616333333333294,7.0549999999999002E-2,0.045230,0.226157,1
90,271.23882752727098,1,9.0616333333333294,0.28215000000000001,0.238828,0.064040,0
90,293.115220753622,2,9.0616333333333294,0.12606666666666699,0.115221,0.212074,1
90,312.137392332182,2,9.0616333333333294,0.17015,0.137392,0.211143,0
90,317.247635087265,1,9.0616333333333294,0.9284,0.247635,0.106606,0
90,339.30224918849399,1,9.0616333333333294,4.4100000000000299E-2,0.302249,0.076619,1
90,373.234913792741,1,9.0616333333333294,0.48756666666666798,0.234914,0.181844,0
90,396.31073707394398,1,9.0616333333333294,0.38174999999999998,0.310737,0.131787,0
90,457.22620113472698,1,9.0616333333333294,5.2899999999999302E-2,0.226201,0.284342,1
90,527.26642732906896,2,9.0616333333333294,7.9349999999999796E-2,0.266427,0.322323,1
90,552.27134729811996,1,9.0616333333333294,0.205399999999999,0.271347,0.345324,1
90,570.45568859469802,1,9.0616333333333294,0.161316666666666,0.455689,0.181287,0
90,576.31793924342298,1,9.0616333333333294,0.32884999999999898,0.317939,0.325583,1
90,581.27315454504503,1,9.0616333333333294,0.32005,0.273155,0.375900,1
90,630.47698605902804,1,9.0616333333333294,5.2899999999999302E-2,0.476986,0.227010,0
90,674.503409344229,1,9.0616333333333294,8.8183333333333294E-2,0.503409,0.249747,0
90,291.23376155257898,1,9.0704499999999992,0.126049999999999,0.233762,0.091433,0
90,326.938234538757,2,9.0704499999999992,1.7633333333332502E-2,0.938235,0.426828,0
90,338.18467172778298,2,9.0704499999999992,0.10841666666666699,0.184672,0.192948,1
90,368.27979524103699,1,9.0704499999999992,0.337683333333334,0.279795,0.131429,1
90,440.33474586060299,1,9.0704499999999992,0.45228333333333398,0.334746,0.156936,0
90,492.39999355952898,1,9.0704499999999992,9.0783333333332494E-2,0.399994,0.149825,0
90,520.432885876809,1,9.0704499999999992,9.0783333333332494E-2,0.432886,0.148234,0
90,141.983627669361,1,9.0792666666666708,1.84181666666667,0.983628,0.174913,0
90,195.603177051643,1,9.0792666666666708,9.9616666666667797E-2,0.603177,-0.384765,0
90,213.16233384284601,1,9.0792666666666708,1.7633333333332502E-2,0.162334,0.075685,0
90,240.61338337802101,2,9.0792666666666708,0.161333333333333,0.613383,-0.344712,1
90,255.085371125802,1,9.0792666666666708,2.6450000000000501E-2,0.085371,0.199459,0
90,261.240584268661,1,9.0792666666666708,0.1525,0.240584,0.051119,0
90,273.11664989588002,1,9.0792666666666708,0.126049999999999,0.116650,0.188315,0
90,307.163440887337,1,9.0792666666666708,5.2899999999999302E-2,0.163441,0.179541,0
90,329.10418959936999,1,9.0792666666666708,0.320033333333333,0.104190,0.263291,0
90,409.382098938475,1,9.0792666666666708,0.11724999999999999,0.382099,0.075021,1
90,434.36093182556499,1,9.0792666666666708,0.170133333333332,0.360932,0.124079,0
90,435.17587211085601,1,9.0792666666666708,6.4333333333331993E-2,0.175872,0.310049,0
90,509.18966960010499,1,9.0792666666666708,0.14370000000000099,0.189670,0.378896,1
90,542.42022488653697,1,9.0792666666666708,4.4083333333333002E-2,0.420225,0.185446,0
90,554.45973189228096,1,9.0792666666666708,0.337683333333333,0.459732,0.159383,0
90,586.44996478700102,1,9.0792666666666708,8.8166666666666102E-2,0.449965,0.204870,0
90,606.34687789903205,1,9.0792666666666708,0.55810000000000004,0.346878,0.330174,1
90,617.29075028338798,1,9.0792666666666708,4.4083333333333002E-2,0.290750,0.398522,1
90,758.35672800962595,2,9.0792666666666708,9.9600000000000605E-2,0.356728,0.490060,0
90,219.13881102067199,1,9.08808333333333,0.170133333333332,0.138811,0.105881,0
90,283.16986586166701,1,9.08808333333333,0.74588333333333301,0.169866,0.146324,1
90,305.15247988488198,1,9.08808333333333,0.45229999999999898,0.152480,0.188256,1
90,308.28020244849802,1,9.08808333333333,0.1966,0.280202,0.064026,0
90,309.11267581764201,1,9.08808333333333,0.223033333333333,0.112676,0.232482,0
90,313.23626920004801,1,9.08808333333333,0.37293333333333401,0.236269,0.113493,0
90,322.29368437574198,1,9.08808333333333,0.42584999999999901,0.293684,0.066192,0
90,336.30803759161898,1,9.08808333333333,0.178966666666666,0.308038,0.067487,0
90,345.84903609918899,1,9.08808333333333,7.9366666666665295E-2,0.849036,-0.462858,0
90,350.32389033014198,1,9.08808333333333,0.48756666666666598,0.323890,0.067284,0
90,366.26426443713302,1,9.08808333333333,9.9600000000000605E-2,0.264264,0.144710,0
90,366.32026544824703,1,9.08808333333333,0.50519999999999998,0.320265,0.088771,0
90,382.83253944602598,1,9.08808333333333,4.4083333333333002E-2,0.832539,-0.405065,0
90,393.30511923925002,2,9.08808333333333,9.0783333333332494E-2,0.305119,0.134049,0
90,401.18394129798401,1,9.08808333333333,0.134866666666667,0.183941,0.264024,0
90,482.40176481927102,1,9.08808333333333,0.187766666666667,0.401765,0.136889,0
90,497.22729607866302,1,9.08808333333333,0.34650000000000097,0.227296,0.327912,1
90,599.26433250884202,1,9.08808333333333,3.5266666666665003E-2,0.264333,0.404811,1
90,611.28982375261899,1,9.08808333333333,9.0783333333332494E-2,0.289824,0.392748,1
90,619.23725311590204,1,9.08808333333333,9.9600000000000605E-2,0.237253,0.454193,1
90,622.42424577697795,1,9.08808333333333,2.6449999999998801E-2,0.424246,0.270759,1
90,664.35549096661498,1,9.08808333333333,0.29358333333333397,0.355491,0.386334,1
90,669.30977001457597,1,9.08808333333333,0.143683333333332,0.309770,0.437587,1
90,187.61084098634899,1,9.0968999999999998,0.15251666666666699,0.610841,-0.401353,0
90,311.16369336819798,1,9.0968999999999998,7.3150000000000007E-2,0.163693,0.183755,0
90,323.22248791950699,1,9.0968999999999998,0.205399999999999,0.222488,0.138425,0
90,397.162430446423,1,9.0968999999999998,9.0783333333332494E-2,0.162430,0.281045,1
90,410.346411610112,2,9.0968999999999998,0.161333333333333,0.346412,0.111785,0
90,498.288623536881,2,9.0968999999999998,6.4333333333331993E-2,0.288624,0.267770,0
90,498.39695714160501,2,9.0968999999999998,0.1525,0.396957,0.159557,0
90,692.39194359400801,1,9.0968999999999998,0.284766666666666,0.391944,0.381187,1
90,990.75960171683903,1,9.0968999999999998,9.0783333333332494E-2,0.759602,0.346689,1
91,249.222457394467,1,9.1057166666666696,0.143683333333334,0.222457,0.055827,0
91,267.22561684875302,1,9.1057166666666696,0.84286666666666599,0.225617,0.072770,0
91,284.91239820697001,1,9.1057166666666696,2.5347833333333298,0.912398,0.405738,0
91,286.908531823896,1,9.1057166666666696,1.8885333333333301,0.908532,0.411833,0
91,299.30661286864898,1,9.1057166666666696,0.117233333333333,0.306613,0.027596,0
91,309.32771238970003,1,9.1057166666666696,0.134866666666667,0.327712,0.017686,0
91,325.27315435036002,1,9.1057166666666696,0.13488333333333299,0.273154,0.090049,0
91,326.37934274061303,1,9.1057166666666696,0.126049999999999,0.379343,-0.014905,0
91,327.33922551973399,1,9.1057166666666696,5.5516666666667498E-2,0.339226,0.026284,0
91,340.39556656059398,1,9.1057166666666696,0.10841666666666699,0.395567,-0.015478,1
91,371.27741218654199,1,9.1057166666666696,0.98393333333333299,0.277412,0.137159,0
91,399.36530506078498,2,9.1057166666666696,0.1966,0.365305,0.080630,0
91,400.168716239736,1,9.1057166666666696,5.5516666666667498E-2,0.168716,0.278116,0
91,425.37389605743903,1,9.1057166666666696,9.9600000000000605E-2,0.373896,0.101080,0
91,513.27860789367605,2,9.1057166666666696,7.3150000000000007E-2,0.278608,0.294524,0
91,515.84723286987605,1,9.1057166666666696,0.187799999999999,0.847233,-0.271233,0
91,524.86062288065204,1,9.1057166666666696,0.170133333333332,0.860623,-0.274559,0
91,194.12021661867999,2,9.1347833333333295,0.12605000000000099,0.120217,0.096540,0
91,256.91782749934401,1,9.1347833333333295,1.57111666666667,0.917827,0.369049,0
91,317.91268676284,1,9.1259666666666703,5.5516666666665798E-2,0.912687,0.442297,0
91,328.62243657006201,1,9.1259666666666703,4.6700000000001303E-2,0.622437,-0.255494,1
91,352.30635028100102,1,9.1259666666666703,0.126049999999999,0.306350,0.087038,0
91,353.84493509780498,1,9.1259666666666703,9.0783333333332494E-2,0.844935,-0.449829,0
91,379.30044562023397,1,9.1347833333333295,0.267133333333332,0.300446,0.123085,0
91,381.336667449196,2,9.1259666666666703,0.11724999999999999,0.336667,0.089136,0
91,387.27844407136803,2,9.1259666666666703,8.1966666666666299E-2,0.278444,0.153994,0
91,429.295503004502,1,9.1259666666666703,0.44348333333333501,0.295503,0.183852,0
91,440.40964997912999,1,9.1259666666666703,0.187766666666667,0.409650,0.082115,0
91,898.60830376113904,1,9.1347833333333295,0.54046666666666698,0.608304,0.395090,0
91,452.299753399932,2,9.1347833333333295,0.34649999999999898,0.299753,0.205289,1
91,457.22490090416898,1,9.1259666666666703,3.7883333333334997E-2,0.224901,0.285641,1
91,458.33365543653599,2,9.1347833333333295,0.41701666666666698,0.333655,0.178124,0
91,467.20557138498202,1,9.1259666666666703,0.10841666666666699,0.205571,0.316115,1
91,480.333881383608,2,9.1259666666666703,0.640066666666668,0.333881,0.202464,1
91,489.25175199367698,2,9.1347833333333295,6.4333333333331993E-2,0.251752,0.294551,0
91,493.83384761648102,1,9.1259666666666703,0.44346666666666601,0.833848,-0.282428,0
91,528.27083007502301,2,9.1259666666666703,5.5516666666665798E-2,0.270830,0.319042,0
91,591.26178620278301,1,9.1259666666666703,5.5516666666667498E-2,0.261786,0.398422,1
91,740.62122290697403,1,9.1347833333333295,0.178966666666666,0.621223,0.205761,1
91,748.53870132704901,1,9.1347833333333295,6.4333333333333798E-2,0.538701,0.297124,0
91,942.63337021288999,1,9.1259666666666703,0.38176666666666698,0.633370,0.419183,0
91,223.154070710322,1,9.1435999999999993,0.14370000000000099,0.154071,0.095105,1
91,291.25513185568002,1,9.1435999999999993,0.187766666666667,0.255132,0.070086,0
91,291.43038096510702,1,9.1435999999999993,0.108416666666665,0.430381,-0.104967,0
91,325.93829623193801,1,9.1435999999999993,0.62243333333333295,0.938296,0.425649,0
91,378.22471115641002,2,9.1435999999999993,5.2916666666666501E-2,0.224711,0.197618,1
91,528.40351589608599,1,9.1435999999999993,6.4333333333333798E-2,0.403516,0.186504,0
91,572.43685369372395,1,9.1435999999999993,9.0783333333334298E-2,0.436854,0.202334,0
91,616.46293091593304,1,9.1435999999999993,5.2899999999999302E-2,0.462931,0.225417,0
91,859.53440763488197,1,9.1435999999999993,0.196583333333333,0.534408,0.425356,1
91,854.58206822055502,1,9.1435999999999993,0.49638333333333201,0.582068,0.372166,1
91,882.599271710881,1,9.1435999999999993,0.10843333333333401,0.599272,0.386247,1
91,200.023439951683,1,9.1524166666666709,3.52666666666668E-2,0.023440,0.199908,1
91,288.130830242863,2,9.1524166666666709,0.117233333333333,0.130830,0.190899,1
91,299.07049886478899,1,9.1524166666666709,3.5266666666665003E-2,0.070499,0.263446,0
91,328.32256326331799,1,9.1524166666666709,9.7000000000001294E-2,0.322563,0.044045,0
91,345.84927363306701,1,9.1524166666666709,7.05333333333336E-2,0.849274,-0.463095,0
91,349.14208593478003,1,9.1524166666666709,0.223033333333333,0.142086,0.247769,0
91,436.308274394742,2,9.1524166666666709,0.93984999999999996,0.308274,0.178911,0
91,447.74191129764,1,9.1524166666666709,0.10843333333333401,0.741911,-0.241959,0
91,470.25810982312299,2,9.1524166666666709,6.1716666666667301E-2,0.258110,0.266985,0
91,653.23977799430702,1,9.1524166666666709,0.29358333333333397,0.239778,0.489635,1
91,376.313138562527,2,9.1524166666666709,0.214233333333333,0.313139,0.107056,0
91,815.50866126880101,1,9.1524166666666709,0.41703333333333198,0.508661,0.401943,1
91,243.04541751854401,1,9.16123333333333,3.52666666666668E-2,0.045418,0.225969,1
91,291.10262567042503,1,9.16123333333333,0.11461666666666701,0.102626,0.222422,1
91,299.88680830435999,1,9.16123333333333,9.0800000000001505E-2,0.886808,0.448048,0
91,322.89121918732098,1,9.16123333333333,7.3150000000000007E-2,0.891219,0.469324,0
91,369.12600532334,1,9.16123333333333,0.50519999999999998,0.126005,0.286164,0
91,810.55602706470495,1,9.16123333333333,0.51401666666666701,0.556027,0.349047,0
91,414.79658622383698,1,9.16123333333333,0.161333333333333,0.796586,-0.333421,0
91,422.32374805198998,2,9.16123333333333,0.29360000000000003,0.323748,0.147822,0
91,423.32062560657602,2,9.16123333333333,0.223033333333333,0.320626,0.152058,0
91,495.20789143818502,1,9.16123333333333,7.9366666666667002E-2,0.207891,0.345062,1
91,508.39760353250199,1,9.16123333333333,0.14108333333333301,0.397604,0.170078,0
91,536.42876418940205,1,9.16123333333333,0.17895,0.428764,0.170217,0
91,539.22953193912997,1,9.16123333333333,0.249499999999999,0.229532,0.372577,1
91,549.24762460978798,1,9.16123333333333,0.13225000000000101,0.247625,0.365670,1
91,701.29863028592104,1,9.16123333333333,0.126049999999999,0.298630,0.484446,1
91,219.10628427217799,2,9.1700499999999998,4.4100000000000299E-2,0.106284,0.138372,0
91,223.20639470928501,1,9.1700499999999998,0.231866666666667,0.206395,0.042840,0
91,284.81627280148803,1,9.1700499999999998,3.5283333333333999E-2,0.816273,-0.498244,0
91,337.107948802441,1,9.1700499999999998,0.36413333333333298,0.107949,0.268469,0
91,766.53024014552602,1,9.1700499999999998,0.54046666666666499,0.530240,0.325674,0
91,427.28200607289102,2,9.1700499999999998,0.70798333333333296,0.282006,0.195101,0
91,442.31628605180902,1,9.1700499999999998,0.11723333333333499,0.316286,0.177608,0
91,450.35514734086399,1,9.1700499999999998,0.187783333333332,0.355147,0.147723,0
91,479.28424929099299,1,9.1700499999999998,8.8166666666667795E-2,0.284249,0.250924,0
91,483.20082952230001,1,9.1700499999999998,0.267133333333334,0.200830,0.338717,1
91,485.21679017627002,1,9.1700499999999998,0.152500000000002,0.216790,0.325007,1
91,811.22480774226995,1,9.1700499999999998,0.231866666666667,0.224808,-0.318987,1
91,213.12681226553801,2,9.1788666666666696,2.6450000000000501E-2,0.126812,0.111167,0
91,225.22057055836299,1,9.1788666666666696,0.105816666666668,0.220571,0.030913,0
91,330.31595153052501,1,9.1788666666666696,6.17333333333345E-2,0.315952,0.052882,0
91,334.21328671566999,2,9.1788666666666696,2.6450000000000501E-2,0.213287,0.159899,0
91,372.21038821008602,2,9.1788666666666696,7.9349999999999796E-2,0.210388,0.205225,0
91,381.70385011626598,2,9.1788666666666696,6.17333333333328E-2,0.703850,-0.277636,1
91,443.38658785757002,1,9.1788666666666696,0.161333333333333,0.386588,0.108502,1
91,510.432094598265,1,9.1788666666666696,0.15871666666666701,0.432095,0.137858,0
91,543.27428347240902,1,9.1788666666666696,0.178966666666668,0.274283,0.332341,1
91,727.31218313419697,1,9.1788666666666696,0.3024,0.312183,0.499940,1
91,771.48442772447504,1,9.1788666666666696,0.170133333333334,0.484428,0.377019,0
91,217.19680649592999,1,9.1876833333333305,0.19398333333333401,0.196806,0.045717,1
91,273.22171760886698,1,9.1876833333333305,0.18516666666666701,0.221718,0.083364,0
91,297.84309799252497,1,9.1876833333333305,9.9600000000000605E-2,0.843098,0.489476,0
91,321.14579925708,1,9.1876833333333305,0.187783333333332,0.145799,0.212795,1
91,342.29866152981498,1,9.1876833333333305,6.17333333333345E-2,0.298662,0.083552,0
91,355.22715546852601,1,9.1876833333333305,0.114633333333334,0.227155,0.169494,0
91,363.18906874209898,1,9.1876833333333305,0.105816666666666,0.189069,0.216471,1
91,424.31134296454798,2,9.1876833333333305,0.134866666666667,0.311343,0.162447,0
91,441.26339908194899,1,9.1876833333333305,0.178966666666668,0.263399,0.229320,1
91,507.20324977939498,1,9.1876833333333305,6.1716666666667301E-2,0.203250,0.363098,1
91,529.259361458679,1,9.1876833333333305,0.187766666666667,0.259361,0.331614,1
91,727.45300218461796,1,9.1876833333333305,1.88851666666667,0.453002,0.359278,1
91,722.50401914392705,1,9.1876833333333305,0.52283333333333504,0.504019,0.302735,1
91,752.53111527389899,1,9.1876833333333305,0.11461666666666701,0.531115,0.309168,1
91,196.11846558067401,2,9.1965166666666693,9.6999999999999503E-2,0.118466,0.100522,0
91,205.601112454325,1,9.1965166666666693,9.6999999999999503E-2,0.601112,-0.371536,0
91,215.18074603152499,1,9.1965166666666693,0.17634999999999901,0.180746,0.059527,1
91,241.15925586715801,1,9.1965166666666693,6.17333333333328E-2,0.159256,0.110025,0
91,261.22536553863802,1,9.1965166666666693,9.6999999999999503E-2,0.225366,0.066321,0
91,317.21224888795399,1,9.1965166666666693,0.205416666666666,0.212249,0.141953,0
91,324.80777971854502,1,9.1965166666666693,7.05333333333336E-2,0.807780,-0.445096,0
91,386.36240916468898,2,9.1965166666666693,0.223033333333332,0.362409,0.069007,0
91,409.18592404418598,2,9.1965166666666693,9.6999999999999503E-2,0.185924,0.270977,1
91,455.186334438779,1,9.1965166666666693,0.12343333333333301,0.186334,0.321931,1
91,461.16541165996802,1,9.1965166666666693,8.8166666666666102E-2,0.165412,0.349530,1
91,489.26602124610099,2,9.1965166666666693,0.114633333333334,0.266021,0.280298,0
91,678.47818210085097,1,9.1965166666666693,0.53164999999999896,0.478182,0.279413,0
91,683.43009796083902,1,9.1965166666666693,0.47875000000000001,0.430098,0.333026,1
92,149.02430394230299,1,9.2141500000000001,0.28215000000000001,0.024304,0.142098,0
92,182.02550322674901,1,9.2053166666666701,3.5283333333333999E-2,0.025503,0.177748,0
92,192.62328848113901,1,9.2141500000000001,0.14108333333333301,0.623288,-0.408204,0
92,201.61375057872701,2,9.2141500000000001,0.13224999999999901,0.613751,-0.388627,0
92,214.11878908122,2,9.2141500000000001,0.149900000000001,0.118789,0.120298,0
92,233.19105136184999,1,9.2053166666666701,0.17634999999999901,0.191051,0.069332,0
92,248.610986807296,2,9.2053166666666701,7.05333333333336E-2,0.610987,-0.333386,0
92,251.13291367698699,1,9.2053166666666701,0.143683333333334,0.132914,0.147504,0
92,255.08486519684001,1,9.2141500000000001,9.6999999999999503E-2,0.084865,0.199965,0
92,256.26259329765202,1,9.2141500000000001,0.167533333333335,0.262593,0.023552,0
92,295.64610088182201,1,9.2053166666666701,0.141083333333334,0.646101,-0.315980,1
92,328.19133267550399,2,9.2053166666666701,7.9333333333332604E-2,0.191333,0.175129,1
92,331.265439790269,1,9.2053166666666701,0.105816666666666,0.265440,0.104454,0
92,332.917187976695,1,9.2053166666666701,0.32886666666666597,0.917188,0.454550,0
92,337.17995714670201,2,9.2141500000000001,7.9366666666665295E-2,0.179957,0.196541,0
92,338.182918363238,2,9.2141500000000001,6.17333333333328E-2,0.182918,0.194700,0
92,350.20724656313502,2,9.2053166666666701,0.114633333333334,0.207247,0.183798,1
92,365.13726613719899,1,9.2053166666666701,0.64626666666666699,0.137266,0.270449,0
92,351.10049029603601,1,9.2141500000000001,0.19398333333333401,0.100490,0.291552,0
92,368.42548039988299,1,9.2141500000000001,0.78996666666666804,0.425480,-0.014093,1
92,391.185265069259,2,9.2141500000000001,0.187766666666667,0.185265,0.251536,1
92,402.35596920484602,2,9.2053166666666701,0.14989999999999901,0.355969,0.093305,0
92,403.36070203903699,2,9.2053166666666701,0.14989999999999901,0.360702,0.089694,0
